"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","GE201...O.Órgão..prestador..é.também.o.prestador...direto.ou.indireto...dos.serviços.de.abastecimento.de.água.e.esgotamento.sanitário.no.município...Antigo.campo.GE056.","GE202...Há.empresa.com.contrato.de.DELEGAÇÃO..concessão.ou.contrato.de.programa..para.algum.ou.todos.os.serviços.de.limpeza.urbana.do.município...Antigo.campo.GE055.","POP_TOT...População.total.do.município..Fonte..IBGE....Habitantes.","POP_URB...População.urbana.do.município..Fonte..IBGE...Habitantes."
"231230","São Benedito","CE","2009","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23123040] Prefeitura Municipal - PM","Água e Esgoto; Res Sólidos","Não","Sim","45407","24583"
"231230","São Benedito","CE","2008","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","","","44929","24325"
"231230","São Benedito","CE","2007","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","","","43077","23322"
"231230","São Benedito","CE","2014","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23123040] Prefeitura Municipal - PM","Água e Esgoto; Res Sólidos","Não","Não","45917","25521"
"231230","São Benedito","CE","2001","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","40264","21164"
"231230","São Benedito","CE","2013","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23123040] Prefeitura Municipal - PM","Água e Esgoto; Res Sólidos","Não","Não","45653","25374"
"231230","São Benedito","CE","2010","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","","","44178","24554"
"231230","São Benedito","CE","2012","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","","","44825","24914"
"231230","São Benedito","CE","2000","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","39894","20970"
"231230","São Benedito","CE","1996","","","","","37816","17719"
"231230","São Benedito","CE","1997","","","","","38039","17823"
"231230","São Benedito","CE","2011","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","","","44507","24737"
"231230","São Benedito","CE","2003","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","","","40878","21487"
"231230","São Benedito","CE","2005","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","","","41895","22022"
"231230","São Benedito","CE","1998","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","38228","17912"
"231230","São Benedito","CE","2002","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","40566","21323"
"231230","São Benedito","CE","2006","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","","","42255","22211"
"231230","São Benedito","CE","2004","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","","","41533","21832"
"231230","São Benedito","CE","1995","","","","","39691","18598"
"231230","São Benedito","CE","1999","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","38416","18000"
"231230","São Benedito","CE","2015","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23123040] PREFEITURA MUNICIPAL DE SÃO BENEDITO - SEINFRA","Água e Esgoto; Res Sólidos","Não","Sim","46171","25662"
"231250","São João do Jaguaribe","CE","2007","[23125011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","","","8310","3075"
"231250","São João do Jaguaribe","CE","2001","[23125011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","","","8715","2765"
"231250","São João do Jaguaribe","CE","2006","[23125011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","","","9117","2892"
"231250","São João do Jaguaribe","CE","2004","[23125011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","","","8974","2847"
"231250","São João do Jaguaribe","CE","1998","","","","","8582","2711"
"231250","São João do Jaguaribe","CE","1995","","","","","7813","2468"
"231250","São João do Jaguaribe","CE","2000","[23125011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","","","8650","2744"
"231250","São João do Jaguaribe","CE","2003","[23125011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","","","8845","2806"
"231250","São João do Jaguaribe","CE","1999","[23125011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","","","8682","2743"
"231250","São João do Jaguaribe","CE","2014","","","","","7774","3118"
"231250","São João do Jaguaribe","CE","2005","[23125011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","","","9046","2870"
"231250","São João do Jaguaribe","CE","2002","[23125011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","","","8783","2786"
"231250","São João do Jaguaribe","CE","1996","","","","","8363","2642"
"231250","São João do Jaguaribe","CE","2009","","","","","8500","3145"
"231250","São João do Jaguaribe","CE","1997","","","","","8481","2679"
"231250","São João do Jaguaribe","CE","2012","","","","","7788","3124"
"231250","São João do Jaguaribe","CE","2015","","","","","7721","3097"
"231250","São João do Jaguaribe","CE","2010","","","","","7900","3169"
"231250","São João do Jaguaribe","CE","2008","[23125011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","","","8521","3153"
"231250","São João do Jaguaribe","CE","2013","","","","","7829","3141"
"231250","São João do Jaguaribe","CE","2011","","","","","7843","3146"
"231270","Senador Pompeu","CE","2014","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","26600","15784"
"231270","Senador Pompeu","CE","1996","","","","","25164","14478"
"231270","Senador Pompeu","CE","1995","","","","","26100","15017"
"231270","Senador Pompeu","CE","2004","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","27371","15766"
"231270","Senador Pompeu","CE","2005","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","27441","15806"
"231270","Senador Pompeu","CE","2015","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","26547","15752"
"231270","Senador Pompeu","CE","2003","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","27243","15692"
"231270","Senador Pompeu","CE","2002","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","27182","15657"
"231270","Senador Pompeu","CE","1999","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","24375","14024"
"231270","Senador Pompeu","CE","2011","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","26425","15680"
"231270","Senador Pompeu","CE","2007","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","25290","14866"
"231270","Senador Pompeu","CE","2009","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23127040] Prefeitura Municipal de Senador Pompeu - PMSP","Água; Res Sólidos","Esgotamento Sanitário","Não","25263","14850"
"231270","Senador Pompeu","CE","2010","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","26469","15706"
"231270","Senador Pompeu","CE","2000","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","27225","15682"
"231270","Senador Pompeu","CE","1997","","","","","24871","14309"
"231270","Senador Pompeu","CE","2012","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","26382","15654"
"231270","Senador Pompeu","CE","2001","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","27302","15726"
"231270","Senador Pompeu","CE","2013","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","26656","15817"
"231270","Senador Pompeu","CE","2006","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","27512","15847"
"231270","Senador Pompeu","CE","1998","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","24623","14167"
"231270","Senador Pompeu","CE","2008","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","25069","14736"
"231290","Sobral","CE","2011","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23129011] Serviço de Água e Esgoto de Sobral - SAAE; [23129040] Prefeitura Municipal de Sobral - PMS","Água; Água e Esgoto; Res Sólidos","Não","Sim","190724","168511"
"231290","Sobral","CE","2008","[23129011] Serviço de Água e Esgoto de Sobral - SAAE; [23129040] Prefeitura Municipal de Sobral - PMS","Água e Esgoto; Res Sólidos","","Não","180046","155965"
"231290","Sobral","CE","2007","[23129011] Serviço de Água e Esgoto de Sobral - SAAE; [23129040] Prefeitura Municipal de Sobral - PMS","Água e Esgoto; Res Sólidos","Não","Não","176895","153235"
"231290","Sobral","CE","2009","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23129011] Serviço de Água e Esgoto de Sobral - SAAE; [23129040] Prefeitura Municipal de Sobral - PMS","Água; Água e Esgoto; Res Sólidos","Não","Não","182431","158031"
"231290","Sobral","CE","2013","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23129011] Serviço de Água e Esgoto de Sobral - SAAE; [23129040] Prefeitura Municipal de Sobral - PMS","Água; Água e Esgoto; Res Sólidos","Não","Sim","197663","174642"
"231290","Sobral","CE","2006","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23129011] Serviço de Água e Esgoto de Sobral - SAAE; [23129040] Prefeitura Municipal de Sobral - PMS","Água; Água e Esgoto; Res Sólidos","","Não","175814","152299"
"231290","Sobral","CE","2003","[23129011] Serviço de Água e Esgoto de Sobral - SAAE; [23129040] Prefeitura Municipal de Sobral - PMS","Água e Esgoto; Res Sólidos","","Não","163836","141923"
"231290","Sobral","CE","2012","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23129011] Serviço de Água e Esgoto de Sobral - SAAE; [23129040] Prefeitura Municipal de Sobral - PMS","Água; Água e Esgoto; Res Sólidos","Abast Água e Esg Sanitário","Sim","193134","170640"
"231290","Sobral","CE","1996","[23129011] Serviço de Água e Esgoto de Sobral - SAAE","Água e Esgoto","","","138565","115883"
"231290","Sobral","CE","2015","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23129011] Serviço de Água e Esgoto de Sobral - SAAE; [23129040] Prefeitura Municipal de Sobral - PMS","Água; Água e Esgoto; Res Sólidos","Abast Água e Esg Sanitário","Não","201756","178258"
"231290","Sobral","CE","2014","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23129011] Serviço de Água e Esgoto de Sobral - SAAE; [23129040] Prefeitura Municipal de Sobral - PMS","Água; Água e Esgoto; Res Sólidos","Abast Água e Esg Sanitário","Não","199750","176486"
"231290","Sobral","CE","1995","","","","","135134","113014"
"231290","Sobral","CE","2004","[23129011] Serviço de Água e Esgoto de Sobral - SAAE; [23129040] Prefeitura Municipal de Sobral - PMS","Água e Esgoto; Res Sólidos","","Não","169532","146857"
"231290","Sobral","CE","2000","[23129011] Serviço de Água e Esgoto de Sobral - SAAE","Água e Esgoto","","","155276","134508"
"231290","Sobral","CE","2010","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23129011] Serviço de Água e Esgoto de Sobral - SAAE; [23129040] Prefeitura Municipal de Sobral - PMS","Água; Água e Esgoto; Res Sólidos","Não","Não","188233","166310"
"231290","Sobral","CE","1997","[23129011] Serviço de Água e Esgoto de Sobral - SAAE","Água e Esgoto","","","141327","118193"
"231290","Sobral","CE","1998","[23129011] Serviço de Água e Esgoto de Sobral - SAAE","Água e Esgoto","","","143672","120154"
"231290","Sobral","CE","2002","[23129011] Serviço de Água e Esgoto de Sobral - SAAE","Água e Esgoto","","","161123","139573"
"231290","Sobral","CE","1999","[23129011] Serviço de Água e Esgoto de Sobral - SAAE","Água e Esgoto","","","146005","122105"
"231290","Sobral","CE","2005","[23129011] Serviço de Água e Esgoto de Sobral - SAAE; [23129040] Prefeitura Municipal de Sobral - PMS","Água e Esgoto; Res Sólidos","","Não","172685","149589"
"231290","Sobral","CE","2001","[23129011] Serviço de Água e Esgoto de Sobral - SAAE","Água e Esgoto","","","158513","137312"
"231300","Solonópole","CE","2007","","","","","17340","8129"
"231300","Solonópole","CE","2010","","","","","17665","9106"
"231300","Solonópole","CE","1997","","","","","16180","6895"
"231300","Solonópole","CE","2006","","","","","17457","7969"
"231300","Solonópole","CE","2008","","","","","17943","8412"
"231300","Solonópole","CE","2004","","","","","17314","7904"
"231300","Solonópole","CE","2009","[23130011] Prefeitura Municipal de Solonópole - PMS; [23130040] Prefeitura Municipal de Solonópole - PMS","Água; Res Sólidos","Abast Água e Esg Sanitário","Não","18025","8450"
"231300","Solonópole","CE","1998","","","","","16165","6889"
"231300","Solonópole","CE","2015","[23130011] Prefeitura Municipal de Solonópole - PMS; [23130040] Prefeitura Municipal de Solonópole - PMS","Água; Res Sólidos","Abastecimento de Água","Sim","18094","9327"
"231300","Solonópole","CE","2001","","","","","16974","7749"
"231300","Solonópole","CE","2014","[23130011] Prefeitura Municipal de Solonópole - PMS; [23130040] Prefeitura Municipal de Solonópole - PMS","Água; Res Sólidos","Não","Não","18060","9310"
"231300","Solonópole","CE","2000","","","","","16902","7716"
"231300","Solonópole","CE","1996","","","","","16198","6903"
"231300","Solonópole","CE","2012","[23130011] Prefeitura Municipal de Solonópole - PMS","Água","","","17768","9159"
"231300","Solonópole","CE","2003","","","","","17183","7844"
"231300","Solonópole","CE","2011","","","","","17718","9133"
"231300","Solonópole","CE","2002","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","17121","7816"
"231300","Solonópole","CE","1995","","","","","15848","6754"
"231300","Solonópole","CE","2013","[23130040] Prefeitura Municipal de Solonópole - PMS","Res Sólidos","Abast Água e Esg Sanitário","Não","18025","9292"
"231300","Solonópole","CE","2005","","","","","17385","7936"
"231300","Solonópole","CE","1999","","","","","16150","6883"
"231310","Tabuleiro do Norte","CE","2010","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","","","29204","18806"
"231310","Tabuleiro do Norte","CE","2013","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","","","30018","19330"
"231310","Tabuleiro do Norte","CE","2004","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","","","28120","16450"
"231310","Tabuleiro do Norte","CE","2008","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","","","29369","18027"
"231310","Tabuleiro do Norte","CE","1995","","","","","25830","14147"
"231310","Tabuleiro do Norte","CE","2005","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","","","28346","16582"
"231310","Tabuleiro do Norte","CE","2012","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","","","29522","19011"
"231310","Tabuleiro do Norte","CE","2011","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","","","29366","18910"
"231310","Tabuleiro do Norte","CE","2003","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","","","27712","16211"
"231310","Tabuleiro do Norte","CE","2009","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","","","29576","18154"
"231310","Tabuleiro do Norte","CE","1996","","","","","26692","14619"
"231310","Tabuleiro do Norte","CE","2007","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","","","28291","17365"
"231310","Tabuleiro do Norte","CE","2006","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","","","28570","16713"
"231310","Tabuleiro do Norte","CE","1997","","","","","27079","14831"
"231310","Tabuleiro do Norte","CE","2015","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","","","30263","19488"
"231310","Tabuleiro do Norte","CE","2001","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","27343","15995"
"231310","Tabuleiro do Norte","CE","1998","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","27407","15011"
"231310","Tabuleiro do Norte","CE","2014","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","","","30143","19411"
"231310","Tabuleiro do Norte","CE","2000","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","27098","15852"
"231310","Tabuleiro do Norte","CE","2002","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","","","27517","16097"
"231310","Tabuleiro do Norte","CE","1999","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","27734","15190"
"231320","Tamboril","CE","2014","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","25635","14305"
"231320","Tamboril","CE","2006","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","25761","12300"
"231320","Tamboril","CE","2010","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","25451","14202"
"231320","Tamboril","CE","2005","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","","","25793","12315"
"231320","Tamboril","CE","1996","","","","","27265","10638"
