"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","FN201...A.Prefeitura.cobra.pelos.serviços.de.coleta.regular..transporte.e.destinação.final.de.RSU..Antigo.campo.GE012...Sim.Não.","FN202...Forma.adotada..Antigo.campo.GE013.","FN203...Descrição.da.outra.forma.adotada..Antigo.campo.DESC_OUT_FORM_COBR.","FN204...Unidade.adotada.para.a.cobrança..no.caso.de.tarifa.","FN205...A.prefeitura.cobra.pela.prestação.de.serviços.especiais.ou.eventuais.de.manejo.de.RSU...Antigo.campo.GE014...Sim.Não.","FN206...Despesas.dos.agentes.públicos.com.o.serviço.de.coleta.de.RDO.e.RPU..Antigo.campo.CO132...R..ano.","FN207...Despesa.com.agentes.privados.para.execução.do.serviço.de.coleta.de.RDO.e.RPU..Antigo.campo.CO011...R..ano.","FN208...Despesa.total.com.o.serviço.de.coleta.de.RDO.e.RPU..Antigo.campo.CO009...R..ano.","FN209...Despesa.com.agentes.públicos.com.a.coleta.de.RSS..Antigo.campo.RS032...R..ano.","FN210...Despesa.com.empresas.contratadas.para.coleta.de.RSS..Antigo.campo.RS033...R..ano.","FN211...Despesa.total.com.a.coleta.de.RSS..Antigo.campo.RS035...R..ano.","FN212...Despesa.dos.agentes.públicos.com.o.serviço.de.varrição..Antigo.campo.VA037...R..ano.","FN213...Despesa.com.empresas.contratadas.para.o.serviço.de.varrição..Antigo.campo.VA019...R..ano.","FN214...Despesa.total.com.o.serviço.de.varrição..Antigo.campo.VA017...R..ano.","FN215...Despesa.com.agentes.públicos.executores.dos.demais.serviços.quando.não.especificados.em.campos.próprios..Antigo.campo.GE043...R..ano.","FN216...Despesa.com.agentes.privados.executores.dos.demais.serviços.quando.não.especificados.em.campos.próprios..Antigo.campo.GE044...R..ano.","FN217...Despesa.total.com.todos.os.agentes.executores.dos.demais.serviços.quando.não.especificados.em.campos.próprios..Antigo.campo.GE046...R..ano.","FN218...Despesa.dos.agentes.públicos.executores.de.serviços.de.manejo.de.RSU..Antigo.campo.GE023...R..ano.","FN219...Despesa.com.agentes.privados.executores.de.serviços.de.manejo.de.RSU..Antigo.campo.GE009...R..ano.","FN220...Despesa.total.com.serviços.de.manejo.de.RSU..Antigo.campo.GE007...R..ano.","FN221...Receita.orçada.com.a.cobrança.de.taxas.e.tarifas.referentes.à.gestão.e.manejo.de.RSU..Antigo.campo.GE005...R..ano.","FN222...Receita.arrecadada.com.taxas.e.tarifas.referentes.à.gestão.e.manejo.de.RSU..Antigo.campo.GE006...R..ano.","FN223...Despesa.Corrente.da.Prefeitura.durante.o.ano.com.TODOS.os.serviços.do.município..saúde..educação..pagamento.de.pessoal..etc...Antigo.campo.GE010...R..ano.","FN224...A.Prefeitura.recebeu.algum.recurso.federal.para.aplicação.no.setor.de.manejo.de.RSU...Antigo.campo.GE025...Sim.Não..x","FN224...A.Prefeitura.recebeu.algum.recurso.federal.para.aplicação.no.setor.de.manejo.de.RSU...Antigo.campo.GE025...Sim.Não..y","FN225...Valor.repassado..Antigo.campo.GE026...R..ano.","FN226...Tipo.de.recurso..Antigo.campo.GE028."
"241060","Rafael Godeiro","RN","2010","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241060","Rafael Godeiro","RN","2000","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241060","Rafael Godeiro","RN","2003","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241060","Rafael Godeiro","RN","2011","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24106040] Prefeitura Municipal de Rafael Godeiro - PMRG","Água; Res Sólidos","Não","","","","Não",,,,,,,,,,,,,,,,,,,"","",,""
"241060","Rafael Godeiro","RN","2005","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241060","Rafael Godeiro","RN","2012","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241060","Rafael Godeiro","RN","2002","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241060","Rafael Godeiro","RN","2013","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241060","Rafael Godeiro","RN","2009","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241060","Rafael Godeiro","RN","2006","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241060","Rafael Godeiro","RN","2001","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241060","Rafael Godeiro","RN","1996","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241060","Rafael Godeiro","RN","1997","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241060","Rafael Godeiro","RN","2007","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241070","Riacho da Cruz","RN","2005","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241070","Riacho da Cruz","RN","2006","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241070","Riacho da Cruz","RN","2013","[24107011] Prefeitura Municipal de Riacho da Cruz - PMRC; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24107040] PREFEITURA MUNICIPAL DE RIACHO DA CRUZ/SECRETARIA MUNICIPAL DE SAÚDE E SANEAMENTO - PMRC","Esgoto; Água; Res Sólidos","Não","","","","Não",,,,,,,,,,,,,,,"555000",,,"7515489.45","Não","Não",,""
"241070","Riacho da Cruz","RN","1996","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241070","Riacho da Cruz","RN","1995","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241070","Riacho da Cruz","RN","2012","[24107011] Prefeitura Municipal de Riacho da Cruz - PMRC; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Esgoto; Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241070","Riacho da Cruz","RN","1999","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241070","Riacho da Cruz","RN","2002","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241070","Riacho da Cruz","RN","2007","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241070","Riacho da Cruz","RN","2010","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241070","Riacho da Cruz","RN","1998","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241070","Riacho da Cruz","RN","2011","[24107011] Prefeitura Municipal de Riacho da Cruz - PMRC; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24107040] PREFEITURA MUNICIPAL DE RIACHO DA CRUZ/SECRETARIA MUNICIPAL DE SAÚDE E SANEAMENTO - PMRC","Esgoto; Água; Res Sólidos","Não","","","","Não",,,"196200",,,"12967.2",,,"40667",,,"11595.92",,,"261430.12",,,"5382340.16","Não","Não",,""
"241070","Riacho da Cruz","RN","2008","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241070","Riacho da Cruz","RN","2000","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241070","Riacho da Cruz","RN","2014","[24107011] Prefeitura Municipal de Riacho da Cruz - PMRC; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24107040] PREFEITURA MUNICIPAL DE RIACHO DA CRUZ/SECRETARIA MUNICIPAL DE SAÚDE E SANEAMENTO - PMRC","Esgoto; Água; Res Sólidos","Não","","","","Não","3250","42000","45250","0","4250","4250","43440","0","43440","0","0","0","46690","46250","92940",,,,"Não","Não",,""
"241070","Riacho da Cruz","RN","1997","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241070","Riacho da Cruz","RN","2015","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241070","Riacho da Cruz","RN","2004","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241070","Riacho da Cruz","RN","2003","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241070","Riacho da Cruz","RN","2001","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241070","Riacho da Cruz","RN","2009","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241080","Riacho de Santana","RN","2011","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24108040] PREFEITURA MUNICIPAL DE RIACHO DE SANTANA - PMRS","Água; Res Sólidos","Não","","","","Não",,,,,,,,,,,,,,,,,,,"Não","Não",,""
"241080","Riacho de Santana","RN","2010","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241080","Riacho de Santana","RN","1996","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241080","Riacho de Santana","RN","2008","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241080","Riacho de Santana","RN","2004","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241080","Riacho de Santana","RN","2005","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241080","Riacho de Santana","RN","1999","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241080","Riacho de Santana","RN","2013","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24108040] PREFEITURA MUNICIPAL DE RIACHO DE SANTANA - PMRS","Água; Res Sólidos","Não","","","","Não",,,,,,,,,,,,,,,,,,,"","",,""
"241080","Riacho de Santana","RN","2014","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24108040] PREFEITURA MUNICIPAL DE RIACHO DE SANTANA - PMRS","Água; Res Sólidos","Não","","","","Não","58000","0","58000","3000","0","3000","1300","0","1300","0","0","0","62300","0","62300",,,"3666000","Não","Não",,""
"241080","Riacho de Santana","RN","2000","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241080","Riacho de Santana","RN","2003","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241080","Riacho de Santana","RN","2002","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241080","Riacho de Santana","RN","2007","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241080","Riacho de Santana","RN","1997","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241080","Riacho de Santana","RN","1998","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241080","Riacho de Santana","RN","2006","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241080","Riacho de Santana","RN","2001","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241080","Riacho de Santana","RN","2015","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24108040] PREFEITURA MUNICIPAL DE RIACHO DE SANTANA - PMRS","Água; Res Sólidos","Não","","","","Não","0",,,"0",,,"0",,,"0",,,"0","360000","360000",,,"21072584","Não","Não",,""
"241080","Riacho de Santana","RN","2009","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241080","Riacho de Santana","RN","2012","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24108040] PREFEITURA MUNICIPAL DE RIACHO DE SANTANA - PMRS","Água; Res Sólidos","Não","","","","Não",,,"1",,,,,,,,,,,,,,,,"","",,""
"241080","Riacho de Santana","RN","1995","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241090","Riachuelo","RN","2007","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241090","Riachuelo","RN","1996","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241090","Riachuelo","RN","2013","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241090","Riachuelo","RN","2002","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241090","Riachuelo","RN","2011","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241090","Riachuelo","RN","2001","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241090","Riachuelo","RN","2010","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241090","Riachuelo","RN","2005","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241090","Riachuelo","RN","1999","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241090","Riachuelo","RN","1998","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241090","Riachuelo","RN","1997","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241090","Riachuelo","RN","1995","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241090","Riachuelo","RN","2014","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241090","Riachuelo","RN","2004","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241090","Riachuelo","RN","2009","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241090","Riachuelo","RN","2012","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241090","Riachuelo","RN","2008","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241090","Riachuelo","RN","2006","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241090","Riachuelo","RN","2015","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241090","Riachuelo","RN","2000","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241090","Riachuelo","RN","2003","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241100","Rodolfo Fernandes","RN","2009","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241100","Rodolfo Fernandes","RN","2014","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241100","Rodolfo Fernandes","RN","2005","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241100","Rodolfo Fernandes","RN","2007","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241100","Rodolfo Fernandes","RN","2011","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241100","Rodolfo Fernandes","RN","2000","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241100","Rodolfo Fernandes","RN","1997","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241100","Rodolfo Fernandes","RN","2003","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241100","Rodolfo Fernandes","RN","2010","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24110040] SECRETARIA MUNICIPAL DE INFRA-ESTRUTURA URBANA E MEIO AMBIENTE - SMIEUMA","Água; Res Sólidos","Não","","","","Não",,,,,,,,,,,,,,,,,,,"Não","Não",,""
"241100","Rodolfo Fernandes","RN","2012","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241100","Rodolfo Fernandes","RN","2001","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241100","Rodolfo Fernandes","RN","2008","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241100","Rodolfo Fernandes","RN","2013","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241100","Rodolfo Fernandes","RN","1998","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241100","Rodolfo Fernandes","RN","2015","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241100","Rodolfo Fernandes","RN","2004","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241100","Rodolfo Fernandes","RN","1996","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241100","Rodolfo Fernandes","RN","1999","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241100","Rodolfo Fernandes","RN","2002","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241100","Rodolfo Fernandes","RN","2006","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241100","Rodolfo Fernandes","RN","1995","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241105","Tibau","RN","2013","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241105","Tibau","RN","2015","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241105","Tibau","RN","2002","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241105","Tibau","RN","2012","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241105","Tibau","RN","2010","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241105","Tibau","RN","2000","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241105","Tibau","RN","1999","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241105","Tibau","RN","2005","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241105","Tibau","RN","2014","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241105","Tibau","RN","2011","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24110540] PREFEITURA MUNICIPAL DE TIBAU - PMT","Água; Res Sólidos","Não","","","","Não",,,,,,,,,,,,,,,,,,,"","",,""
"241105","Tibau","RN","2007","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241105","Tibau","RN","1998","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241105","Tibau","RN","1997","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241105","Tibau","RN","2006","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241105","Tibau","RN","2009","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24110540] PREFEITURA MUNICIPAL DE TIBAU - PMT","Água; Res Sólidos","Não","","","","Não",,,,,,,,,,,,,,,,,,,"Não","Não",,""
"241105","Tibau","RN","2008","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241105","Tibau","RN","2003","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241105","Tibau","RN","2004","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241105","Tibau","RN","2001","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241110","Ruy Barbosa","RN","2003","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241110","Ruy Barbosa","RN","2007","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241110","Ruy Barbosa","RN","2015","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241110","Ruy Barbosa","RN","2002","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241110","Ruy Barbosa","RN","2011","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24111040] PREFEITURA MUNICIPAL DE RUY BARBOSA - PMRB","Água; Res Sólidos","Não","","","","Não",,,,,,,,,,,,,,,,,,,"","",,""
"241110","Ruy Barbosa","RN","1996","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241110","Ruy Barbosa","RN","2000","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241110","Ruy Barbosa","RN","2004","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241110","Ruy Barbosa","RN","2008","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241110","Ruy Barbosa","RN","1995","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241110","Ruy Barbosa","RN","2009","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"241110","Ruy Barbosa","RN","1997","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
