"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","IN001_RS...Taxa.de.empregados.em.relação.à.população.urbana..empreg.1000.hab.","IN002_RS...Despesa.média.por.empregado.alocado.nos.serviços.do.manejo.de.rsu..R..empreg.","IN003_RS...Incidência.das.despesas.com.o.manejo.de.rsu.nas.despesas.correntes.da.prefeitura....","IN004_RS...Incidência.das.despesas.com.empresas.contratadas.para.execução.de.serviços.de.manejo.rsu.nas.despesas.com.manejo.de.rsu....","IN005_RS...Auto.suficiência.financeira.da.prefeitura.com.o.manejo.de.rsu....","IN006_RS...Despesa.per.capita.com.manejo.de.rsu.em.relação.à.população.urbana..R..hab.","IN007_RS...Incidência.de.empregados.próprios.no.total.de.empregados.no.manejo.de.rsu....","IN008_RS...Incidência.de.empregados.de.empresas.contratadas.no.total.de.empregados.no.manejo.de.rsu....","IN010_RS...Incidência.de.empregados.gerenciais.e.administrativos.no.total.de.empregados.no.manejo.de.rsu....","IN011_RS...Receita.arrecadada.per.capita.com.taxas.ou.outras.formas.de.cobrança.pela.prestação.de.serviços.de.manejo.rsu..R..habitante.ano."
"231040","Paramoti","CE","2013","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23104040] Secretaria de Desenvolvimento Agrário e Meio Ambiente - SEDAMA","Água e Esgoto; Res Sólidos","11.34",,,,,,"82.81","17.19","6.25",
"231040","Paramoti","CE","2009","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,,,,,,
"231040","Paramoti","CE","2001","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231040","Paramoti","CE","2010","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,,,,,,
"231040","Paramoti","CE","2003","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231040","Paramoti","CE","1996","","",,,,,,,,,,
"231040","Paramoti","CE","1997","","",,,,,,,,,,
"231050","Pedra Branca","CE","1995","","",,,,,,,,,,
"231050","Pedra Branca","CE","2012","[23105011] Serviço Autônomo de Água e Esgoto - SAAE; [23105040] SECRETARIA DE DESENVOLVIMENTO URBANO E MEIO AMBIENTE - SEDUMA","Água; Res Sólidos","2.8","18078.81",,"59.52",,"50.68","71.01","28.99","8.7",
"231050","Pedra Branca","CE","2005","","",,,,,,,,,,
"231050","Pedra Branca","CE","2015","[23105011] Serviço Autônomo de Água e Esgoto - SAAE; [23105040] SECRETARIA DE DESENVOLVIMENTO URBANO E MEIO AMBIENTE - SEDUMA","Água; Res Sólidos","3.04","15969.35","1.34","0",,"48.53","100","0","9.21",
"231050","Pedra Branca","CE","2002","","",,,,,,,,,,
"231050","Pedra Branca","CE","1998","","",,,,,,,,,,
"231050","Pedra Branca","CE","2009","","",,,,,,,,,,
"231050","Pedra Branca","CE","2008","[23105011] Serviço Autônomo de Água e Esgoto - SAAE","Água",,,,,,,,,,
"231050","Pedra Branca","CE","1997","","",,,,,,,,,,
"231050","Pedra Branca","CE","2010","[23105011] Serviço Autônomo de Água e Esgoto - SAAE","Água",,,,,,,,,,
"231050","Pedra Branca","CE","2014","[23105011] Serviço Autônomo de Água e Esgoto - SAAE; [23105040] SECRETARIA DE DESENVOLVIMENTO URBANO E MEIO AMBIENTE - SEDUMA","Água; Res Sólidos","2",,,,,,"100","0","10",
"231050","Pedra Branca","CE","1996","","",,,,,,,,,,
"231050","Pedra Branca","CE","2001","","",,,,,,,,,,
"231050","Pedra Branca","CE","2013","[23105011] Serviço Autônomo de Água e Esgoto - SAAE; [23105040] SECRETARIA DE DESENVOLVIMENTO URBANO E MEIO AMBIENTE - SEDUMA","Água; Res Sólidos","2.2",,,,,,"100","0","9.09",
"231050","Pedra Branca","CE","2011","[23105011] Serviço Autônomo de Água e Esgoto - SAAE","Água",,,,,,,,,,
"231050","Pedra Branca","CE","2003","","",,,,,,,,,,
"231050","Pedra Branca","CE","2004","","",,,,,,,,,,
"231050","Pedra Branca","CE","2000","","",,,,,,,,,,
"231050","Pedra Branca","CE","1999","","",,,,,,,,,,
"231050","Pedra Branca","CE","2006","[23105011] Serviço Autônomo de Água e Esgoto - SAAE","Água",,,,,,,,,,
"231050","Pedra Branca","CE","2007","[23105011] Serviço Autônomo de Água e Esgoto - SAAE","Água",,,,,,,,,,
"231060","Penaforte","CE","2014","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231060","Penaforte","CE","2008","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231060","Penaforte","CE","1997","","",,,,,,,,,,
"231060","Penaforte","CE","2002","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231060","Penaforte","CE","2001","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231060","Penaforte","CE","1996","","",,,,,,,,,,
"231060","Penaforte","CE","1995","","",,,,,,,,,,
"231060","Penaforte","CE","2000","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231060","Penaforte","CE","1998","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231060","Penaforte","CE","2010","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231060","Penaforte","CE","1999","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231060","Penaforte","CE","2003","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231060","Penaforte","CE","2012","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231060","Penaforte","CE","2011","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231060","Penaforte","CE","2006","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231060","Penaforte","CE","2013","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231060","Penaforte","CE","2005","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231060","Penaforte","CE","2015","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231060","Penaforte","CE","2004","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231060","Penaforte","CE","2009","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23106040] Prefeitura Municipal de Penaforte - PMP","Água; Res Sólidos","15.41","10263.94","8.65","60.02","0","158.15","66.67","33.33",,"0"
"231060","Penaforte","CE","2007","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231070","Pentecoste","CE","2003","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231070","Pentecoste","CE","2002","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231070","Pentecoste","CE","2012","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23107040] PREFEITURA MUNICÍPAL DE PENTECOSTE - PMP","Água; Res Sólidos",,,,"100",,"66.4",,,,
"231070","Pentecoste","CE","2007","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231070","Pentecoste","CE","1998","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231070","Pentecoste","CE","2011","[23107011] Prefeitura Municipal de Pentecoste - PMP; [23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23107040] PREFEITURA MUNICÍPAL DE PENTECOSTE - PMP","Esgoto; Água; Res Sólidos",,,,,,,,,,
"231070","Pentecoste","CE","2014","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23107040] PREFEITURA MUNICÍPAL DE PENTECOSTE - PMP","Água; Res Sólidos","2.62","18460.74",,"100",,"48.39","6.9","93.1","1.72",
"231070","Pentecoste","CE","2005","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231070","Pentecoste","CE","2009","[23107011] Prefeitura Municipal de Pentecoste - PMP; [23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Esgoto; Água",,,,,,,,,,
"231070","Pentecoste","CE","2015","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23107040] PREFEITURA MUNICÍPAL DE PENTECOSTE - PMP","Água; Res Sólidos","2.61","11193.22","0.96","100",,"29.21","6.9","93.1","1.72",
"231070","Pentecoste","CE","2013","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23107040] PREFEITURA MUNICÍPAL DE PENTECOSTE - PMP","Água; Res Sólidos","2.27","21414.46",,"100",,"48.62","0","100","2",
"231070","Pentecoste","CE","2008","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231070","Pentecoste","CE","1995","","",,,,,,,,,,
"231070","Pentecoste","CE","2010","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231070","Pentecoste","CE","1999","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231070","Pentecoste","CE","2000","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231070","Pentecoste","CE","2006","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231070","Pentecoste","CE","1997","","",,,,,,,,,,
"231070","Pentecoste","CE","2001","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231070","Pentecoste","CE","1996","","",,,,,,,,,,
"231070","Pentecoste","CE","2004","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231080","Pereiro","CE","2008","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231080","Pereiro","CE","2009","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231080","Pereiro","CE","2012","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231080","Pereiro","CE","2007","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231080","Pereiro","CE","2004","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231080","Pereiro","CE","2005","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231080","Pereiro","CE","2013","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231080","Pereiro","CE","2011","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231080","Pereiro","CE","2014","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231080","Pereiro","CE","2000","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231080","Pereiro","CE","2015","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231080","Pereiro","CE","2003","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231080","Pereiro","CE","2006","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231080","Pereiro","CE","2001","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231080","Pereiro","CE","1997","","",,,,,,,,,,
"231080","Pereiro","CE","2002","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231080","Pereiro","CE","1996","","",,,,,,,,,,
"231080","Pereiro","CE","2010","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231080","Pereiro","CE","1995","","",,,,,,,,,,
"231080","Pereiro","CE","1998","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231080","Pereiro","CE","1999","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231090","Piquet Carneiro","CE","1995","","",,,,,,,,,,
"231090","Piquet Carneiro","CE","2003","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231090","Piquet Carneiro","CE","1999","","",,,,,,,,,,
"231090","Piquet Carneiro","CE","2015","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23109040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA E RECURSOS HIDRICOS - SMIRH","Água; Res Sólidos","5.43","26485.3","4.05","85.63",,"143.83","30.23","69.77","4.65",
"231090","Piquet Carneiro","CE","2010","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23109040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA - SMIF","Água; Res Sólidos","3.9","0","0",,,"0","13.79","86.21",,"0"
"231090","Piquet Carneiro","CE","2013","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23109040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA - SMIF","Água; Res Sólidos","5.14",,,,,,"25","75","5",
"231090","Piquet Carneiro","CE","2011","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23109040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA - SMIF","Água; Res Sólidos","4.25",,,,,,"9.37","90.62","3.12",
"231090","Piquet Carneiro","CE","2000","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231090","Piquet Carneiro","CE","2001","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231090","Piquet Carneiro","CE","2004","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231090","Piquet Carneiro","CE","2002","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231090","Piquet Carneiro","CE","1997","","",,,,,,,,,,
"231090","Piquet Carneiro","CE","2012","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23109040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA - SMIF","Água; Res Sólidos","5.26",,,,,,"25","75","5",
"231090","Piquet Carneiro","CE","2014","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23109040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA - SMIF","Água; Res Sólidos","5.48","23968.87","3.68","85.41",,"131.31","30.23","69.77","4.65",
"231090","Piquet Carneiro","CE","1996","","",,,,,,,,,,
"231090","Piquet Carneiro","CE","1998","","",,,,,,,,,,
"231090","Piquet Carneiro","CE","2008","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231090","Piquet Carneiro","CE","2009","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231090","Piquet Carneiro","CE","2006","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231090","Piquet Carneiro","CE","2007","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231090","Piquet Carneiro","CE","2005","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231095","Pires Ferreira","CE","2007","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231095","Pires Ferreira","CE","2004","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231095","Pires Ferreira","CE","1999","","",,,,,,,,,,
"231095","Pires Ferreira","CE","2014","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231095","Pires Ferreira","CE","2005","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231095","Pires Ferreira","CE","1998","","",,,,,,,,,,
"231095","Pires Ferreira","CE","2006","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231095","Pires Ferreira","CE","2003","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231095","Pires Ferreira","CE","2011","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231095","Pires Ferreira","CE","2008","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231095","Pires Ferreira","CE","2001","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231095","Pires Ferreira","CE","1997","","",,,,,,,,,,
"231095","Pires Ferreira","CE","2009","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231095","Pires Ferreira","CE","1996","","",,,,,,,,,,
"231095","Pires Ferreira","CE","1995","","",,,,,,,,,,
"231095","Pires Ferreira","CE","2013","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231095","Pires Ferreira","CE","2000","","",,,,,,,,,,
"231095","Pires Ferreira","CE","2012","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231095","Pires Ferreira","CE","2002","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231095","Pires Ferreira","CE","2015","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231095","Pires Ferreira","CE","2010","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231100","Poranga","CE","2014","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23110040] Prefeitura Municipal - PM","Água e Esgoto; Res Sólidos",,,,"100",,"55.85",,,,
"231100","Poranga","CE","2012","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,,,,,,
"231100","Poranga","CE","1999","","",,,,,,,,,,
"231100","Poranga","CE","2011","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,,,,,,
"231100","Poranga","CE","2010","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,,,,,,
"231100","Poranga","CE","2009","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,,,,,,
"231100","Poranga","CE","1996","","",,,,,,,,,,
"231100","Poranga","CE","1995","","",,,,,,,,,,
"231100","Poranga","CE","2013","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,,,,,,
"231100","Poranga","CE","2002","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231100","Poranga","CE","2001","","",,,,,,,,,,
"231100","Poranga","CE","1998","","",,,,,,,,,,
"231100","Poranga","CE","2008","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,,,,,,
"231100","Poranga","CE","2005","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231100","Poranga","CE","2000","","",,,,,,,,,,
"231100","Poranga","CE","2006","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,,,,,,
"231100","Poranga","CE","2015","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23110040] Prefeitura Municipal - PMP","Água e Esgoto; Res Sólidos",,,"1.78","100",,"54.7",,,,
"231100","Poranga","CE","2003","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231100","Poranga","CE","2007","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,,,,,,
"231100","Poranga","CE","1997","","",,,,,,,,,,
"231100","Poranga","CE","2004","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231110","Porteiras","CE","2006","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231110","Porteiras","CE","2015","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,,,,,,
"231110","Porteiras","CE","2003","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231110","Porteiras","CE","1995","","",,,,,,,,,,
"231110","Porteiras","CE","2009","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23111040] PREFEITURA MUNICIPAL DE PORTEIRAS - PMP","Água; Res Sólidos",,,,"100","0","145.19",,,,"0"
"231110","Porteiras","CE","1996","","",,,,,,,,,,
"231110","Porteiras","CE","2007","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231110","Porteiras","CE","2000","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231110","Porteiras","CE","2012","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23111040] PREFEITURA MUNICIPAL DE PORTEIRAS - PMP","Água e Esgoto; Res Sólidos","6.34","18753.44","5.67","100",,"118.89","0","100","5.13",
"231110","Porteiras","CE","2008","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231110","Porteiras","CE","2013","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23111040] PREFEITURA MUNICIPAL DE PORTEIRAS - PMP","Água e Esgoto; Res Sólidos","7.89","21771.22","8.27","100",,"171.84","0","100","4.08",
"231110","Porteiras","CE","2004","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231110","Porteiras","CE","2005","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231110","Porteiras","CE","1997","","",,,,,,,,,,
"231110","Porteiras","CE","2011","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,,,,,,
"231110","Porteiras","CE","1998","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231110","Porteiras","CE","2002","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231110","Porteiras","CE","1999","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231110","Porteiras","CE","2001","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231110","Porteiras","CE","2010","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,,,,,,
"231110","Porteiras","CE","2014","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23111040] PREFEITURA MUNICIPAL DE PORTEIRAS - PMP","Água e Esgoto; Res Sólidos","7.92","21771.22","4.46","100",,"172.4","0","100","4.08",
"231120","Potengi","CE","2004","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231120","Potengi","CE","1995","","",,,,,,,,,,
"231120","Potengi","CE","2005","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231120","Potengi","CE","1996","","",,,,,,,,,,
"231120","Potengi","CE","2009","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231120","Potengi","CE","2000","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231120","Potengi","CE","2007","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231120","Potengi","CE","2008","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
