"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","QD001...Tipo.de.atendimento.da.portaria.sobre.qualidade.da.água","QD002...Quantidades.de.paralisações.no.sistema.de.distribuição.de.água..Paralisações.ano.","QD003...Duração.das.paralisações..soma.das.paralisações.maiores.que.6.horas.no.ano...Horas.ano.","QD004...Quantidade.de.economias.ativas.atingidas.por.paralisações..Economias.ano.","QD006...Quantidade.de.amostras.para.cloro.residual..analisadas...Amostras.ano..","QD007...Quantidade.de.amostras.para.cloro.residual.com.resultados.fora.do.padrão..Amostras.ano.","QD008...Quantidade.de.amostras.para.turbidez..analisadas...Amostras.ano.","QD009...Quantidade.de.amostras.para.turbidez.fora.do.padrão..Amostras.ano.","QD011...Quantidades.de.extravasamentos.de.esgotos.registrados..Extravasamentos.ano..","QD012...Duração.dos.extravasamentos.registrados..Horas.ano.","QD015...Quantidade.de.economias.ativas.atingidas.por.interrupções.sistemáticas..Economias.ano.","QD016...Quantidade.de.amostras.analisadas.para.aferição.de.coliformes.fecais..Amostras.","QD017...Quantidade.de.amostras.analisadas.para.aferição.de.coliformes.fecais..com.resultados.fora.do.padrão..Amostras.","QD019...Quantidade.mínima.de.amostras.para.turbidez..obrigatórias...Amostras.ano.","QD020...Quantidade.mínima.de.amostras.para.cloro.residual..obrigatórias...Amostras.ano.","QD021...Quantidade.de.interrupções.sistemáticas..Interrupções.ano.","QD022...Duração.das.interrupções.sistemáticas..Horas.ano.","QD023...Quantidade.de.reclamações.ou.solicitações.de.serviços..Reclamações.ano.","QD024...Quantidade.de.serviços.executados..Serviços.ano.","QD025...Tempo.total.de.execução.dos.serviços..Horas.ano.","QD026...Quantidade.de.amostras.para.coliformes.totais..analisadas...Amostras.ano.","QD027...Quantidade.de.amostras.para.coliformes.totais.com.resultados.fora.do.padrão..Amostras.ano.","QD028...Quantidade.mínima.de.amostras.para.coliformes.totais..obrigatórias...Amostras.ano.","QD029...Atendimento.integral.da.portaria.518.04"
"220935","Santana do Piauí","PI","2009","","","",,,,,,,,,,,,,,,,,,,,,,,
"220935","Santana do Piauí","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente","0","0","0","22","0","22","0",,,"0",,,"60","60","0","0","558","523",,"22","2","60",
"220935","Santana do Piauí","PI","1995","","","",,,,,,,,,,,,,,,,,,,,,,,
"220935","Santana do Piauí","PI","2012","[22093511] Prefeitura Municipal de Santana do Piauí - PMSP","Água","","8","48",,"3","0","3","0",,,,,,"3","3","12","36","20","20",,"3","0","3",
"220935","Santana do Piauí","PI","2008","","","",,,,,,,,,,,,,,,,,,,,,,,
"220935","Santana do Piauí","PI","2010","","","",,,,,,,,,,,,,,,,,,,,,,,
"220935","Santana do Piauí","PI","2001","","","",,,,,,,,,,,,,,,,,,,,,,,
"220935","Santana do Piauí","PI","2002","","","",,,,,,,,,,,,,,,,,,,,,,,
"220935","Santana do Piauí","PI","2004","","","",,,,,,,,,,,,,,,,,,,,,,,
"220935","Santana do Piauí","PI","2006","","","",,,,,,,,,,,,,,,,,,,,,,,
"220935","Santana do Piauí","PI","2005","","","",,,,,,,,,,,,,,,,,,,,,,,
"220935","Santana do Piauí","PI","1999","","","",,,,,,,,,,,,,,,,,,,,,,,
"220937","Santa Rosa do Piauí","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente","0","0","0","6","0","6","0",,,"0",,,"60","120","0","0","0","0","0","6","0","120",
"220937","Santa Rosa do Piauí","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22093740] Prefeitura Municipal de Santa Rosa do Piauí - PMSR","Água; Res Sólidos","Atende integralmente","0","0",,"19","0","19","0",,,,,,"60","60","0","0","1249","1249","36350","19","0","60",
"220937","Santa Rosa do Piauí","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende parcialmente",,,,"2","0","2","0",,,,,,"60","60",,,,,,"0","0","60",
"220937","Santa Rosa do Piauí","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22093740] Prefeitura Municipal de Santa Rosa do Piauí - PMSR","Água; Res Sólidos","Atende integralmente","0","0","0","31","0","31","0",,,"0",,,"60","60","0","0","1459","1399",,"31","0","60",
"220937","Santa Rosa do Piauí","PI","2003","","","",,,,,,,,,,,,,,,,,,,,,,,
"220937","Santa Rosa do Piauí","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"220937","Santa Rosa do Piauí","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22093740] Prefeitura Municipal de Santa Rosa do Piauí - PMSR","Água; Res Sólidos","Atende integralmente","0","0","0","16","0","16","0",,,"0",,,"60","60","0","0","948","866",,"16","4","60",
"220937","Santa Rosa do Piauí","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","390","1200","600",,,,,,,"0",,,,,"0","0",,,,,,,
"220937","Santa Rosa do Piauí","PI","2002","","","",,,,,,,,,,,,,,,,,,,,,,,
"220937","Santa Rosa do Piauí","PI","1997","","","",,,,,,,,,,,,,,,,,,,,,,,
"220937","Santa Rosa do Piauí","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende parcialmente",,,,"205","0","11","0",,,,,,"60","120",,,,,,"11","0","120",
"220937","Santa Rosa do Piauí","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"220937","Santa Rosa do Piauí","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22093740] Prefeitura Municipal de Santa Rosa do Piauí - PMSR","Água; Res Sólidos","Atende integralmente","0","0","0","25","1","23","2",,,,,,"60","60","0","0","57","52",,"25","0","60",
"220937","Santa Rosa do Piauí","PI","1998","","","",,,,,,,,,,,,,,,,,,,,,,,
"220937","Santa Rosa do Piauí","PI","1995","","","",,,,,,,,,,,,,,,,,,,,,,,
"220937","Santa Rosa do Piauí","PI","1996","","","",,,,,,,,,,,,,,,,,,,,,,,
"220937","Santa Rosa do Piauí","PI","2004","","","",,,,,,,,,,,,,,,,,,,,,,,
"220937","Santa Rosa do Piauí","PI","2001","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"220937","Santa Rosa do Piauí","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente",,,,"6","0","6","0",,,,,,"60","120",,,,,,"10","0","60",
"220937","Santa Rosa do Piauí","PI","2000","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"220937","Santa Rosa do Piauí","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente",,,,"38","8","38","0",,,,,,"60","60",,,"120","120",,"19","0","60",
"220940","Santo Antônio de Lisboa","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende parcialmente",,,,"2","0","2","0",,,,,,"60","120",,,,,,"2","0","120",
"220940","Santo Antônio de Lisboa","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente",,,,"14","0","14","0",,,,,,"60","60",,,,,,"15","2","60",
"220940","Santo Antônio de Lisboa","PI","1996","","","",,,,,,,,,,,,,,,,,,,,,,,
"220940","Santo Antônio de Lisboa","PI","2000","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"220940","Santo Antônio de Lisboa","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende parcialmente",,,,"9","4","9","0",,,,,,"60","60",,,,,,"13","6","60",
"220940","Santo Antônio de Lisboa","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente",,,,"2","0","2","0",,,,,,"60","120",,,,,,"15","0","60",
"220940","Santo Antônio de Lisboa","PI","1998","","","",,,,,,,,,,,,,,,,,,,,,,,
"220940","Santo Antônio de Lisboa","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente","0","0",,"13","3","13","0",,,,,,"60","60","0","0","375","375","7725","13","1","60",
"220940","Santo Antônio de Lisboa","PI","2003","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"220940","Santo Antônio de Lisboa","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"220940","Santo Antônio de Lisboa","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","380","1000","400",,,,,,,"0",,,,,"0","0",,,,,,,
"220940","Santo Antônio de Lisboa","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente","0","0","0","45","10","45","0",,,,,,"60","60","0","0","762","727",,"45","10","60",
"220940","Santo Antônio de Lisboa","PI","1995","","","",,,,,,,,,,,,,,,,,,,,,,,
"220940","Santo Antônio de Lisboa","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente","0","0","0","0","0","0","0",,,"0",,,"60","60","0","0","532","511",,"0","0","60",
"220940","Santo Antônio de Lisboa","PI","1997","","","",,,,,,,,,,,,,,,,,,,,,,,
"220940","Santo Antônio de Lisboa","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende parcialmente","0","0","0","2","0","2","0",,,"0",,,"60","120","0","0","0","0","0","2","0","120",
"220940","Santo Antônio de Lisboa","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente","0","0","0","9","5","9","0",,,"0",,,"60","60","0","0","297","271",,"9","3","60",
"220940","Santo Antônio de Lisboa","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"220940","Santo Antônio de Lisboa","PI","2001","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"220940","Santo Antônio de Lisboa","PI","2004","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"220940","Santo Antônio de Lisboa","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"220950","Santo Inácio do Piauí","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente",,,,"10","6","10","0",,,,,,"60","60",,,,,,"15","0","60",
"220950","Santo Inácio do Piauí","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente","0","0","0","5","0","5","0",,,"0",,,"60","60","0","0","393","355",,"5","0","60",
"220950","Santo Inácio do Piauí","PI","1997","","","",,,,,,,,,,,,,,,,,,,,,,,
"220950","Santo Inácio do Piauí","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","290","1600","190",,,,,,,"0",,,,,"0","0",,,,,,,
"220950","Santo Inácio do Piauí","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente","0","0",,"14","0","14","0",,,,,,"60","60","0","0","440","440","10891","14","1","60",
"220950","Santo Inácio do Piauí","PI","2001","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"220950","Santo Inácio do Piauí","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente","0","0","0","22","4","22","0",,,,,,"60","60","0","0","329","302",,"22","2","60",
"220950","Santo Inácio do Piauí","PI","2000","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"220950","Santo Inácio do Piauí","PI","1998","","","",,,,,,,,,,,,,,,,,,,,,,,
"220950","Santo Inácio do Piauí","PI","1999","","","",,,,,,,,,,,,,,,,,,,,,,,
"220950","Santo Inácio do Piauí","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"220950","Santo Inácio do Piauí","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente","0","0","0","0","0","0","0",,,"0",,,"60","60","0","0","341","314",,"0","0","60",
"220950","Santo Inácio do Piauí","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende parcialmente","0","0","0","2","0","2","0",,,"0",,,"60","120","0","0","0","0","0","2","0","120",
"220950","Santo Inácio do Piauí","PI","2003","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"220950","Santo Inácio do Piauí","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"220950","Santo Inácio do Piauí","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente",,,,"2","0","2","0",,,,,,"60","120",,,,,,"10","1","60",
"220950","Santo Inácio do Piauí","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende parcialmente",,,,"4","0","4","0",,,,,,"60","120",,,,,,"4","0","120",
"220950","Santo Inácio do Piauí","PI","1996","","","",,,,,,,,,,,,,,,,,,,,,,,
"220950","Santo Inácio do Piauí","PI","1995","","","",,,,,,,,,,,,,,,,,,,,,,,
"220950","Santo Inácio do Piauí","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende parcialmente",,,,"11","4","11","3",,,,,,"60","60",,,,,,"10","1","60",
"220950","Santo Inácio do Piauí","PI","2004","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"220955","São Braz do Piauí","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente","0","0","0","0","0","0","0",,,"0",,,"120","120","0","0","136","99",,"0","0","120",
"220955","São Braz do Piauí","PI","1998","","","",,,,,,,,,,,,,,,,,,,,,,,
"220955","São Braz do Piauí","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende parcialmente",,,,,,,,,,,,,,,,,,,,,,,
"220955","São Braz do Piauí","PI","1997","","","",,,,,,,,,,,,,,,,,,,,,,,
"220955","São Braz do Piauí","PI","2008","","","",,,,,,,,,,,,,,,,,,,,,,,
"220955","São Braz do Piauí","PI","2001","","","",,,,,,,,,,,,,,,,,,,,,,,
"220955","São Braz do Piauí","PI","2005","","","",,,,,,,,,,,,,,,,,,,,,,,
"220955","São Braz do Piauí","PI","1995","","","",,,,,,,,,,,,,,,,,,,,,,,
"220955","São Braz do Piauí","PI","1996","","","",,,,,,,,,,,,,,,,,,,,,,,
"220955","São Braz do Piauí","PI","2004","","","",,,,,,,,,,,,,,,,,,,,,,,
"220955","São Braz do Piauí","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22095540] Prefeitura Municipal de São Braz do Piauí - PMSBP","Água; Res Sólidos","Atende integralmente","0","0","0","15","5","15","0",,,,,,"120","120","0","0","216","176",,"15","5","120",
"220955","São Braz do Piauí","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente",,,,"0","0","0","0",,,,,,"120","120",,,,,,"0","0","60",
"220955","São Braz do Piauí","PI","2003","","","",,,,,,,,,,,,,,,,,,,,,,,
"220955","São Braz do Piauí","PI","2006","","","",,,,,,,,,,,,,,,,,,,,,,,
"220955","São Braz do Piauí","PI","2002","","","",,,,,,,,,,,,,,,,,,,,,,,
"220955","São Braz do Piauí","PI","2007","","","",,,,,,,,,,,,,,,,,,,,,,,
"220955","São Braz do Piauí","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente","0","0",,"0","0","0","0",,,,,,"120","120","0","0","62","62","812","0","0","120",
"220955","São Braz do Piauí","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende parcialmente",,,,,,,,,,,,,,,,,,,,"16","0","60",
"220955","São Braz do Piauí","PI","2000","","","",,,,,,,,,,,,,,,,,,,,,,,
"220955","São Braz do Piauí","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente","0","0","0","0","0","0","0",,,"0",,,"120","120","0","0","101","94",,"0","0","120",
"220955","São Braz do Piauí","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"220965","São Francisco de Assis do Piauí","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende parcialmente",,,,"175","15","19","0",,,,,,"60","120",,,,,,,,,
"220965","São Francisco de Assis do Piauí","PI","2001","","","",,,,,,,,,,,,,,,,,,,,,,,
"220965","São Francisco de Assis do Piauí","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22096540] PREFEITURA MUNICIPAL DE SÃO FRANCISCO DE ASSIS DO PIAUÍ - PMSFA","Água; Res Sólidos","Atende integralmente","0","0","0","2","2","2","0",,,,,,"60","60","0","0","201","151",,"2","2","60",
"220965","São Francisco de Assis do Piauí","PI","2003","","","",,,,,,,,,,,,,,,,,,,,,,,
"220965","São Francisco de Assis do Piauí","PI","1999","","","",,,,,,,,,,,,,,,,,,,,,,,
"220965","São Francisco de Assis do Piauí","PI","2002","","","",,,,,,,,,,,,,,,,,,,,,,,
"220965","São Francisco de Assis do Piauí","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22096540] PREFEITURA MUNICIPAL DE SÃO FRANCISCO DE ASSIS DO PIAUÍ - PMSFA","Água; Res Sólidos","Atende parcialmente",,,,,,,,,,,,,,,,,,,,,,,
"220965","São Francisco de Assis do Piauí","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22096540] PREFEITURA MUNICIPAL DE SÃO FRANCISCO DE ASSIS DO PIAUÍ - PMSFA","Água; Res Sólidos","Atende integralmente","0","0","0","6","6","6","0",,,"0",,,"60","60","0","0","334","175",,"6","1","60",
"220965","São Francisco de Assis do Piauí","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","0","0","0",,,,,,,"0",,,,,"0","0",,,,,,,
"220965","São Francisco de Assis do Piauí","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende parcialmente",,,,,,,,,,,,,,,,,,,,"10","0","60",
"220965","São Francisco de Assis do Piauí","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22096540] PREFEITURA MUNICIPAL DE SÃO FRANCISCO DE ASSIS DO PIAUÍ - PMSFA","Água; Res Sólidos","Atende integralmente","0","0","0","0","0","0","0",,,"0",,,"60","60","0","0","210","146",,"0","0","60",
"220965","São Francisco de Assis do Piauí","PI","1998","","","",,,,,,,,,,,,,,,,,,,,,,,
"220965","São Francisco de Assis do Piauí","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22096540] PREFEITURA MUNICIPAL DE SÃO FRANCISCO DE ASSIS DO PIAUÍ - PMSFA","Água; Res Sólidos","Atende integralmente",,,,"0","0","0","0",,,,,,"60","60",,,,,,"0","0","60",
"220965","São Francisco de Assis do Piauí","PI","2000","","","",,,,,,,,,,,,,,,,,,,,,,,
"220965","São Francisco de Assis do Piauí","PI","1997","","","",,,,,,,,,,,,,,,,,,,,,,,
"220965","São Francisco de Assis do Piauí","PI","2005","","","",,,,,,,,,,,,,,,,,,,,,,,
"220965","São Francisco de Assis do Piauí","PI","2004","","","",,,,,,,,,,,,,,,,,,,,,,,
"220965","São Francisco de Assis do Piauí","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22096540] PREFEITURA MUNICIPAL DE SÃO FRANCISCO DE ASSIS DO PIAUÍ - PMSFA","Água; Res Sólidos","Atende integralmente","0","0",,"6","0","6","0",,,,,,"60","60","0","0","140","140","2109","6","0","60",
"220965","São Francisco de Assis do Piauí","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","0","0","0","0",,,,,,"0",,,,"0","0","0","0","0","0",,,,
"220970","São Francisco do Piauí","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente","0","0",,"16","0","16","0",,,,,,"60","60","0","0","97","97","912","16","0","60",
"220970","São Francisco do Piauí","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente","0","0","0","4","0","4","0",,,,,,"60","60","0","0","256","191",,"4","1","60",
"220970","São Francisco do Piauí","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","0","0","0","0","0","0","0",,,"0",,,"60","60","0","0",,,,"0","0","120",
"220970","São Francisco do Piauí","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende parcialmente","0","0","0","3","0","3","0",,,"0",,,"60","120","0","0","0","0","0","3","0","120",
"220970","São Francisco do Piauí","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","300","2000","260","0","0","0","0",,,"0",,,"60","60","0","0",,,,"0","0","120",
"220970","São Francisco do Piauí","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente","0","0","0","28","0","28","0",,,"0",,,"60","60","0","0","305","272",,"28","4","60",
"220970","São Francisco do Piauí","PI","1996","","","",,,,,,,,,,,,,,,,,,,,,,,
"220970","São Francisco do Piauí","PI","2001","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"220970","São Francisco do Piauí","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende parcialmente",,,,"7","0","7","0",,,,,,"60","60",,,,,,"16","0","60",
"220970","São Francisco do Piauí","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"220970","São Francisco do Piauí","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente",,,,"30","1","30","0",,,,,,"60","60",,,"19","19",,"23","8","60",
"220970","São Francisco do Piauí","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"220970","São Francisco do Piauí","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente",,,,"3","0","3","0",,,,,,"60","120",,,,,,"12","0","60",
"220970","São Francisco do Piauí","PI","2000","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"220970","São Francisco do Piauí","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende integralmente","0","0","0","27","0","27","0",,,"0",,,"60","60","0","0","352","280",,"27","0","60",
"220970","São Francisco do Piauí","PI","2004","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"220970","São Francisco do Piauí","PI","1998","","","",,,,,,,,,,,,,,,,,,,,,,,
"220970","São Francisco do Piauí","PI","2003","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"220970","São Francisco do Piauí","PI","1995","","","",,,,,,,,,,,,,,,,,,,,,,,
"220970","São Francisco do Piauí","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende parcialmente",,,,"3","0","3","0",,,,,,"60","120",,,,,,"19","3","120",
"220970","São Francisco do Piauí","PI","1997","","","",,,,,,,,,,,,,,,,,,,,,,,
"220985","São João da Canabrava","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende parcialmente","0","0","0","5","1","5","0",,,"0",,,"60","120","0","0","0","0","0","5","0","120",
"220985","São João da Canabrava","PI","2000","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"220985","São João da Canabrava","PI","1995","","","",,,,,,,,,,,,,,,,,,,,,,,
"220985","São João da Canabrava","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","Atende parcialmente",,,,"8","0","8","0",,,,,,"60","120",,,,,,"8","0","120",
"220985","São João da Canabrava","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22098540] PREFEITURA MUNICIPAL DE SAO JOAO DA CANABRAVA - PMSJC","Água; Res Sólidos","Atende integralmente",,,,"5","1","5","0",,,,,,"60","120",,,,,,"14","5","60",
"220985","São João da Canabrava","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22098540] PREFEITURA MUNICIPAL DE SAO JOAO DA CANABRAVA - PMSJC","Água; Res Sólidos","Atende integralmente","0","0",,"20","0","20","0",,,,,,"120","60","0","0","107","107","2830","20","0","120",
"220985","São João da Canabrava","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22098540] PREFEITURA MUNICIPAL DE SAO JOAO DA CANABRAVA - PMSJC","Água; Res Sólidos","Atende integralmente","0","0","0","32","4","32","0",,,,,,"120","120","0","0","175","161",,"32","3","120",
"220985","São João da Canabrava","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22098540] PREFEITURA MUNICIPAL DE SAO JOAO DA CANABRAVA - PMSJC","Água; Res Sólidos","Atende integralmente","0","0","0","0","0","0","0",,,"0",,,"120","120","0","0","249","205",,"0","0","120",
"220985","São João da Canabrava","PI","2004","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","",,,,,,,,,,,,,,,,,,,,,,,
