"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","IN071_AE...Economias.atingidas.por.paralisações..econ.paralis.","IN072_AE...Duração.média.das.paralisações..horas.paralis.","IN073_AE...Economias.atingidas.por.intermitências..econ.interrup.","IN074_AE...Duração.média.das.intermitências..horas.interrup.","IN075_AE...Incidência.das.análises.de.cloro.residual.fora.do.padrão..percentual.","IN076_AE...Incidência.das.análises.de.turbidez.fora.do.padrão..percentual.","IN077_AE...Duração.média.dos.reparos.de.extravasamentos.de.esgotos..horas.extrav.","IN079_AE...Índice.de.conformidade.da.quantidade.de.amostras...cloro.residual..percentual.","IN080_AE...Índice.de.conformidade.da.quantidade.de.amostras...turbidez..percentual.","IN082_AE...Extravasamentos.de.esgotos.por.extensão.de.rede..extrav.Km.","IN083_AE...Duração.média.dos.serviços.executados..hora.serviço.","IN084_AE...Incidência.das.análises.de.coliformes.totais.fora.do.padrão..percentual.","IN085_AE...Índice.de.conformidade.da.quantidade.de.amostras...coliformes.totais..percentual."
"231150","Quixeré","CE","1998","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,,,,
"231150","Quixeré","CE","2006","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","291","7.83","890","8","0","0",,"50.76","15.93",,"10.06","3.66","76.87"
"231150","Quixeré","CE","2012","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23115040] SECRETARIA DE DESENVOLVIMENTO URBANO. MEIO AMBIENTE E INFRAESTRUTURA - PMQ","Água; Res Sólidos",,"10.93",,,"0.48","0.5",,"901.43","732",,"0.11","0.86","106.88"
"231150","Quixeré","CE","1995","","",,,,,,,,,,,,,
"231150","Quixeré","CE","2015","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23115040] SECRETARIA DE DESENVOLVIMENTO URBANO. MEIO AMBIENTE E INFRAESTRUTURA - PMQ","Água; Res Sólidos",,"10.35",,,"0.13","11.28",,"98.93","98.93",,"72.79","4.64","44.97"
"231150","Quixeré","CE","2000","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,,,,
"231150","Quixeré","CE","1996","","",,,,,,,,,,,,,
"231150","Quixeré","CE","2014","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,"12.79",,,"0.8","10.84",,"262.12","256.01",,"80.81","0.43","107.83"
"231150","Quixeré","CE","1999","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,,,,
"231150","Quixeré","CE","2007","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,"0","69.37",,"35.71","22.54",,"9.2","0.35","106.67"
"231150","Quixeré","CE","2002","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","1513","24","1513","24",,"8.13",,"601.39","512.5",,,,
"231150","Quixeré","CE","2005","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,"0","0",,"38.55","14.21",,"11.78","3.85","59.09"
"231150","Quixeré","CE","1997","","",,,,,,,,,,,,,
"231150","Quixeré","CE","2003","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,"24","0.12","87.18",,"165.26","119.29",,,"11.63","17.06"
"231150","Quixeré","CE","2009","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","222","42.67","100","21.35","0","4.28",,"397.74","178.66",,"103.06","0.42","120.9"
"231150","Quixeré","CE","2013","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,"12.71",,,"1.08","2.97",,"1409.26","1076.39",,"113.53","0.44","104.17"
"231150","Quixeré","CE","2008","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","1965","12.33",,,"0","8.9",,"226.56","318.33",,"0.83","8.54","103.65"
"231150","Quixeré","CE","2004","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","1696","6.37","1696","6.37",,"12.88",,"1036.31","720.39",,,"1.28","273.68"
"231150","Quixeré","CE","2010","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","2124","11.67","2094","6","0.2","48.01",,"101.29","100",,"2.33","3.36","106.86"
"231150","Quixeré","CE","2011","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,"11.67",,,"0","5.46",,"103.98","121.96",,"2.24","0.58","339.22"
"231150","Quixeré","CE","2001","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,"0","0",,"200","41.67",,,,
"231160","Redenção","CE","2015","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,"36.11",,,"0.02","82.53",,"95.08","710.73",,"49.03","17.73","99.01"
"231160","Redenção","CE","2002","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,,,,
"231160","Redenção","CE","2005","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,"3","10","0.18","0.59",,"57.04","49.98","0","0.11","2.19","53.82"
"231160","Redenção","CE","2011","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,"45",,,"0.14","22.11",,"15.13","16.02",,"2.57","21.85","66.67"
"231160","Redenção","CE","1997","","",,,,,,,,,,,,,
"231160","Redenção","CE","2001","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,,,,,,,,,
"231160","Redenção","CE","2000","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,,,,
"231160","Redenção","CE","2007","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,"4","0.05","23.93",,"132.01","95.17",,"0.21","2.87","84.01"
"231160","Redenção","CE","2003","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,,,,,,,,,
"231160","Redenção","CE","1996","","",,,,,,,,,,,,,
"231160","Redenção","CE","2014","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,"28.31",,,"0","88.65",,"139.34","467.82",,"240","17.19","101.59"
"231160","Redenção","CE","2013","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23116040] PREFEITURA MUNICIPAL DE REDENÇÃO - PMR","Água e Esgoto; Res Sólidos",,"32.22",,,"0.86","90.18",,"133.47","101.28",,"114.63","20.38","100"
"231160","Redenção","CE","1995","","",,,,,,,,,,,,,
"231160","Redenção","CE","2008","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,"0.52","53.84",,"120.84","105.1","0","0.01","4.68","102.39"
"231160","Redenção","CE","2012","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23116040] PREFEITURA MUNICIPAL DE REDENÇÃO - PMR","Água e Esgoto; Res Sólidos","599","125.6",,,"0.33","79.71",,"131.84","103.75",,"0.27","6.87","108.47"
"231160","Redenção","CE","2004","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,"1.09","3.51",,"108.83","173.56",,,"2.17","287.5"
"231160","Redenção","CE","1998","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,,,,
"231160","Redenção","CE","2006","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","666","8","222","3","0","1.15","36","108.59","93.49","23.5","48","2.43","92.42"
"231160","Redenção","CE","2009","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23116040] PREFEITURA MUNICIPAL DE REDENÇÃO - PMR","Água e Esgoto; Res Sólidos",,,,,"0.16","42.39",,"117.03","102.27","0",,"5.04","101.13"
"231160","Redenção","CE","1999","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,,,,
"231160","Redenção","CE","2010","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","739","45","719","45","0","43.13",,"120.96","104.41","0","0.08","4.19","100.25"
"231170","Reriutaba","CE","2006","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,"1.19","1.66",,"73.99","73.99",,"11.53","8.38","55.76"
"231170","Reriutaba","CE","2007","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,"0","30.81",,"52.91","28.83",,"9.64","0.58","106.46"
"231170","Reriutaba","CE","1997","","",,,,,,,,,,,,,
"231170","Reriutaba","CE","2004","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","45","4","45","4.25","0.43","4.8",,"431.49","1209.81",,"1.22","5.09","744.83"
"231170","Reriutaba","CE","2008","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,"296","2.75","0.51","47.36",,"53.64","33.62",,"3.11","0","118.83"
"231170","Reriutaba","CE","2009","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,"1.14","37.57",,"392.16","149.86",,"170.15","0","100.28"
"231170","Reriutaba","CE","2002","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,"0.06",,,"1531.48","822.22",,,,
"231170","Reriutaba","CE","2012","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","2982","31.43",,,"5.06","71.71",,"48.46","34.59",,"0.04","10.53","85.76"
"231170","Reriutaba","CE","2011","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,"23.93",,,"0","8.8",,"24.01","24.36",,"3.1","0.58","22.58"
"231170","Reriutaba","CE","2003","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,,,,
"231170","Reriutaba","CE","2010","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","2653","239.32","2653","20","1.92","7.52",,"35.35","100",,"0.83","3.62","8.46"
"231170","Reriutaba","CE","2013","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,"181.69",,,"9.56","36.65",,"90.94","90.94",,"110.45","27.49","90.94"
"231170","Reriutaba","CE","1999","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,,,,
"231170","Reriutaba","CE","1996","","",,,,,,,,,,,,,
"231170","Reriutaba","CE","2014","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,"40.45",,,"1.87","57.5",,"32.08","32.08",,"61.02","18.43","78.62"
"231170","Reriutaba","CE","2005","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,"1","248","1.64","4.1",,"48.41","48.41",,"12.14","9.6","49.6"
"231170","Reriutaba","CE","1998","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,,,,
"231170","Reriutaba","CE","2015","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,"45.73",,"53","0.43","74.11",,"95.1","95.96",,"58.15","35.16","92.75"
"231170","Reriutaba","CE","1995","","",,,,,,,,,,,,,
"231170","Reriutaba","CE","2001","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,"0","0",,"100","100",,,,
"231170","Reriutaba","CE","2000","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,"3","15.65",,,"628.33","1200",,,,
"231180","Russas","CE","1998","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,,,,
"231180","Russas","CE","2013","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23118040] SECRETARIA DE INFRAESTRUTURA E SERVIÇOS URBANOS - SEINFRA","Água e Esgoto; Res Sólidos",,"11.13",,,"0.69","34.17",,"184.57","145.86",,"142.08","1.6","102.23"
"231180","Russas","CE","2005","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","1","2.18",,,"0","3.77","2.56","144.74","69.82","0.86","10.63","1.14","76.9"
"231180","Russas","CE","2003","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,"4",,,"0.62","37.53",,"595.05","660.24",,,"12.98","43.18"
"231180","Russas","CE","1999","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,,,,
"231180","Russas","CE","2007","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,"3.67","0.05","53.29",,"177.79","97.9",,"0.07","1.32","107.11"
"231180","Russas","CE","2009","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23118040] SECRETARIA DE INFRAESTRUTURA E SERVIÇOS URBANOS - SEINFRA","Água e Esgoto; Res Sólidos","375","75.74","298","61.05","0","3.68",,"2290.73","1227.28","0","16.57","0.4","202.13"
"231180","Russas","CE","2008","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","8617","9.14","9900","121","0.49","8.9",,"131.73","486.67","0","0.83","0","95.83"
"231180","Russas","CE","2015","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,"28.55",,"89","0.08","56.45",,"123.51","123.49",,"83.79","2.13","80.5"
"231180","Russas","CE","2006","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","1495","7.83","4470","10.5","0","1","2.67","229.61","417.5","0.9","9.91","1.47","80.1"
"231180","Russas","CE","2010","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23118040] SECRETARIA DE INFRAESTRUTURA E SERVIÇOS URBANOS - SEINFRA","Água e Esgoto; Res Sólidos","10404","9.79","11209","7.33","0.13","32.7",,"224.08","150.17","0","1.27","1.92","108.51"
"231180","Russas","CE","1996","","",,,,,,,,,,,,,
"231180","Russas","CE","2004","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","9105","9.58","9105","9.58","0.09","1.18","2","127.89","105.46","0.88","2","1.85","142.11"
"231180","Russas","CE","2002","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,"9.02","5.51",,"413.24","400",,,,
"231180","Russas","CE","1995","","",,,,,,,,,,,,,
"231180","Russas","CE","2011","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","74","9.79",,,"1.74","22.55",,"11.62","19.25",,"5.79","10.94","16.14"
"231180","Russas","CE","2012","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23118040] SECRETARIA DE INFRAESTRUTURA E SERVIÇOS URBANOS - SEINFRA","Água e Esgoto; Res Sólidos",,"1988.4",,,"1.8","38.05",,"218.48","141.28",,"0.14","3.47","101.83"
"231180","Russas","CE","1997","","",,,,,,,,,,,,,
"231180","Russas","CE","2000","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,,,,,,,,,
"231180","Russas","CE","2014","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23118040] SECRETARIA DE INFRAESTRUTURA E SERVIÇOS URBANOS - SEINFRA","Água e Esgoto; Res Sólidos",,"14.94",,,"0.46","38.85",,"124.42","122.48",,"173.08","0.74","105.95"
"231180","Russas","CE","2001","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,"2.66","50",,"46.08","66.67",,,,
"231190","Saboeiro","CE","1999","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,,,,
"231190","Saboeiro","CE","2015","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23119040] Prefeitura Municipal de Saboeiro - PMS","Água e Esgoto; Res Sólidos",,"28",,,"0","74.81",,"201.17","104.01",,"60","9.42","99.55"
"231190","Saboeiro","CE","2006","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,"0","1.23",,"70.74","70.74","0","0.67","0","80.14"
"231190","Saboeiro","CE","2007","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,"0","57.44",,"127.79","77.7",,"0.04","0","84.23"
"231190","Saboeiro","CE","1996","","",,,,,,,,,,,,,
"231190","Saboeiro","CE","2009","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","1832","10",,,"0","17.11",,"106.94","118.31",,"30","1.04","100.35"
"231190","Saboeiro","CE","1995","","",,,,,,,,,,,,,
"231190","Saboeiro","CE","2003","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,,,,,,,,,
"231190","Saboeiro","CE","2008","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","1748","9","583","4","0","33.59",,"109.63","95.89",,"0.33","0","100.37"
"231190","Saboeiro","CE","1998","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,,,,
"231190","Saboeiro","CE","2005","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,,,,,,,,,
"231190","Saboeiro","CE","2004","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,,,,,,,,,
"231190","Saboeiro","CE","2002","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,,,,
"231190","Saboeiro","CE","2014","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23119040] Prefeitura Municipal de Saboeiro - PMS","Água e Esgoto; Res Sólidos",,,,,"0.05","14.91",,"200.99","105.15",,"91.63","5.45","101.85"
"231190","Saboeiro","CE","1997","","",,,,,,,,,,,,,
"231190","Saboeiro","CE","2001","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,,,,
"231190","Saboeiro","CE","2013","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,"0.07","0.95",,"201.92","113.96",,"50.72","5.02","101.39"
"231190","Saboeiro","CE","2011","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,"15.34",,,"0.02","0.32",,"786.51","848.78",,"29.11","0.55","83.02"
"231190","Saboeiro","CE","2010","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","312","15.33","312","15.33","0","38.91",,"124.03","128.88","0","0.09","1.34","12.41"
"231190","Saboeiro","CE","2012","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","1939","7",,,"0.09","7.05",,"200.09","107.68",,"0.09","0.93","100"
"231190","Saboeiro","CE","2000","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,,,,
"231195","Salitre","CE","1995","","",,,,,,,,,,,,,
"231195","Salitre","CE","1996","","",,,,,,,,,,,,,
"231195","Salitre","CE","2001","","",,,,,,,,,,,,,
"231195","Salitre","CE","2012","","",,,,,,,,,,,,,
"231195","Salitre","CE","2008","","",,,,,,,,,,,,,
"231195","Salitre","CE","2006","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,"0","1.75",,"128.09","128.09",,"1.32","0","74.9"
"231195","Salitre","CE","2010","","",,,,,,,,,,,,,
"231195","Salitre","CE","1998","","",,,,,,,,,,,,,
"231195","Salitre","CE","2003","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,,,,
"231195","Salitre","CE","2007","","",,,,,,,,,,,,,
"231195","Salitre","CE","2009","","",,,,,,,,,,,,,
"231195","Salitre","CE","1999","","",,,,,,,,,,,,,
"231195","Salitre","CE","2002","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,,,,
"231195","Salitre","CE","2015","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,,,,"0","64.86",,"313.43","196.3",,"239.97","1.33","66.96"
"231195","Salitre","CE","2000","","",,,,,,,,,,,,,
"231195","Salitre","CE","2005","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,,,,
"231195","Salitre","CE","2004","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,,,,
"231195","Salitre","CE","2014","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",,"8",,,"0","0",,"77.78","77.78",,"2.4","0","77.78"
"231195","Salitre","CE","1997","","",,,,,,,,,,,,,
"231195","Salitre","CE","2011","","",,,,,,,,,,,,,
"231195","Salitre","CE","2013","","",,,,,,,,,,,,,
"231200","Santana do Acaraú","CE","2007","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,"0.86","4.56",,"183.32","98.71",,"12.55","0","99.53"
"231200","Santana do Acaraú","CE","2013","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,"22",,,"11.17","38.71",,"929.72","395.57",,"67.5","1.53","101.82"
"231200","Santana do Acaraú","CE","2012","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23120040] SECRETARIA DE OBRAS SERVIÇOS E URBANISMO - SOSU","Água; Res Sólidos","3680","45.17",,,"10.62","17.07",,"911.02","659.68",,"0.04","1.57","102.96"
"231200","Santana do Acaraú","CE","2011","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","91","49.11",,,"0.02","3.39",,"563.99","609.24",,"5.37","3.67","33.29"
"231200","Santana do Acaraú","CE","2000","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,,,,
"231200","Santana do Acaraú","CE","2008","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","336","103.78","275","2.73","0.97","4.29",,"267","97.22",,"3.92","0","105.26"
"231200","Santana do Acaraú","CE","2002","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,"12.83",,,"230.3","276.52",,,,
"231200","Santana do Acaraú","CE","1998","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,,,,
"231200","Santana do Acaraú","CE","1996","","",,,,,,,,,,,,,
"231200","Santana do Acaraú","CE","2015","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,"6.79","8.64",,"99.74","99.48",,"240","2.62","99.48"
"231200","Santana do Acaraú","CE","2003","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,,,,
"231200","Santana do Acaraú","CE","2005","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","1","2",,,"2.66","5.32",,"78.27","78.27",,"18.19","0","78.27"
"231200","Santana do Acaraú","CE","2001","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,"0","0",,"100","100",,,,
"231200","Santana do Acaraú","CE","1995","","",,,,,,,,,,,,,
"231200","Santana do Acaraú","CE","1999","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,,,,
"231200","Santana do Acaraú","CE","2010","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","3385","49.11",,,"1.95","48.31",,"403.12","172.42",,"0.25","0","63.45"
"231200","Santana do Acaraú","CE","1997","","",,,,,,,,,,,,,
"231200","Santana do Acaraú","CE","2014","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,"24",,,"22.43","24.13",,"99.46","92.47",,"144.8","6.49","99.46"
"231200","Santana do Acaraú","CE","2009","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23120040] SECRETARIA DE OBRAS SERVIÇOS E URBANISMO - SOSU","Água; Res Sólidos",,,,,"3.22","14.51",,"565.5","102.8",,"103.39","8.66","107.69"
