"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","IN041_RS...Taxa.de.terceirização.dos.varredores....","IN042_RS...Taxa.de.terceirização.da.extensão.varrida....","IN043_RS...Custo.unitário.médio.do.serviço.de.varrição..prefeitura...empresas.contratadas...R..Km.","IN044_RS...Produtividade.média.dos.varredores..prefeitura...empresas.contratadas...Km.empreg.dia.","IN045_RS...Taxa.de.varredores.em.relação.à.população.urbana..empreg.1000.hab.","IN046_RS...Incidência.do.custo.do.serviço.de.varrição.no.custo.total.com.manejo.de.rsu....","IN047_RS...Incidência.de.varredores.no.total.de.empregados.no.manejo.de.rsu....","IN048_RS...Extensão.total.anual.varrida.per.capita..Km.habitante.ano.","IN051_RS...Taxa.de.capinadores.em.relação.à.população.urbana..empreg.1000.hab.","IN052_RS...Incidência.de.capinadores.no.total.empregados.no.manejo.de.rsu...."
"231395","Varjota","CE","2006","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231395","Varjota","CE","2009","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231395","Varjota","CE","2013","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23139540] SECRETARIA DE OBRAS E SERVIÇOS PÚBLICOS - SEOSP","Água; Res Sólidos","72.73",,,,"1.49",,"37.29",,"1.08","27.12"
"231395","Varjota","CE","1997","","",,,,,,,,,,
"231395","Varjota","CE","2007","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231395","Varjota","CE","2014","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23139540] SECRETARIA DE OBRAS E SERVIÇOS PÚBLICOS - SEOSP","Água; Res Sólidos",,,,,,,,,,
"231395","Varjota","CE","1999","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231395","Varjota","CE","2015","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23139540] SECRETARIA DE OBRAS E SERVIÇOS PÚBLICOS - SEOSP","Água; Res Sólidos","100",,,,"0.81","23.59","28.57",,"0.81","28.57"
"231395","Varjota","CE","1998","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231395","Varjota","CE","2001","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231395","Varjota","CE","2004","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231395","Varjota","CE","2000","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231395","Varjota","CE","2002","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231395","Varjota","CE","2008","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231395","Varjota","CE","2003","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231395","Varjota","CE","1996","","",,,,,,,,,,
"231395","Varjota","CE","1995","","",,,,,,,,,,
"231400","Várzea Alegre","CE","1997","","",,,,,,,,,,
"231400","Várzea Alegre","CE","2004","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231400","Várzea Alegre","CE","2002","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231400","Várzea Alegre","CE","2009","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231400","Várzea Alegre","CE","2007","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231400","Várzea Alegre","CE","2001","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231400","Várzea Alegre","CE","1998","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231400","Várzea Alegre","CE","2008","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231400","Várzea Alegre","CE","2005","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231400","Várzea Alegre","CE","1999","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231400","Várzea Alegre","CE","1995","","",,,,,,,,,,
"231400","Várzea Alegre","CE","2010","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231400","Várzea Alegre","CE","2003","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231400","Várzea Alegre","CE","2012","[23140011] Prefeitura Municipal de Várzea Alegre - PMVA; [23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23140040] Prefeitura Municipal de Várzea Alegre - PMVA","Esgoto; Água; Res Sólidos","100",,,,"2.68",,"57.52",,"0.62","13.27"
"231400","Várzea Alegre","CE","2006","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231400","Várzea Alegre","CE","2015","[23140011] Prefeitura Municipal de Várzea Alegre - PMVA; [23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23140040] Prefeitura Municipal de Várzea Alegre - PMVA","Esgoto; Água; Res Sólidos","100",,,,"0.8","0","22.73",,"0.48","13.64"
"231400","Várzea Alegre","CE","2014","[23140011] Prefeitura Municipal de Várzea Alegre - PMVA; [23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23140040] Prefeitura Municipal de Várzea Alegre - PMVA","Esgoto; Água; Res Sólidos","100",,,,"2.3",,"87.69",,"0.04","1.54"
"231400","Várzea Alegre","CE","2013","[23140011] Prefeitura Municipal de Várzea Alegre - PMVA; [23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23140040] Prefeitura Municipal de Várzea Alegre - PMVA","Esgoto; Água; Res Sólidos",,,,,"0",,"0",,"0","0"
"231400","Várzea Alegre","CE","1996","","",,,,,,,,,,
"231400","Várzea Alegre","CE","2000","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"231400","Várzea Alegre","CE","2011","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",,,,,,,,,,
"240010","Acari","RN","2013","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24001040] PREFEITURA MUNICIPAL DE ACARI - PMA","Água e Esgoto; Res Sólidos","5.88",,,,"1.86",,"50",,"0.87","23.53"
"240010","Acari","RN","2001","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240010","Acari","RN","2010","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,
"240010","Acari","RN","2002","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240010","Acari","RN","2009","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24001040] PREFEITURA MUNICIPAL DE ACARI - PMA","Água e Esgoto; Res Sólidos","0",,,,"2.27",,"68.97",,"0.23","6.9"
"240010","Acari","RN","2015","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24001040] PREFEITURA MUNICIPAL DE ACARI - PMA","Água e Esgoto; Res Sólidos","16.67",,,,"2.62","13.15","40.68",,"0.87","13.56"
"240010","Acari","RN","2014","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24001040] PREFEITURA MUNICIPAL DE ACARI - PMA","Água e Esgoto; Res Sólidos","10",,,,"2.18",,"44.44",,"0.66","13.33"
"240010","Acari","RN","2003","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240010","Acari","RN","2011","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,
"240010","Acari","RN","2012","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24001040] PREFEITURA MUNICIPAL DE ACARI - PMA","Água e Esgoto; Res Sólidos","0",,,,"2.14",,"54.29",,"0.45","11.43"
"240010","Acari","RN","2004","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240010","Acari","RN","2008","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,
"240010","Acari","RN","2007","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,
"240010","Acari","RN","1997","","",,,,,,,,,,
"240010","Acari","RN","1998","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240010","Acari","RN","2000","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240010","Acari","RN","2006","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,
"240010","Acari","RN","1999","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240010","Acari","RN","1995","","",,,,,,,,,,
"240010","Acari","RN","2005","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,
"240010","Acari","RN","1996","","",,,,,,,,,,
"240020","Açu","RN","1997","","",,,,,,,,,,
"240020","Açu","RN","2012","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24002040] Secretaria Adjunta de Serviços Públicos - SERVIP","Água; Res Sólidos","100",,,,"0.65",,"30.23",,"0.4","18.6"
"240020","Açu","RN","1996","","",,,,,,,,,,
"240020","Açu","RN","1995","","",,,,,,,,,,
"240020","Açu","RN","1998","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240020","Açu","RN","2001","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240020","Açu","RN","2013","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24002040] Secretaria Adjunta de Serviços Públicos - SERVIP","Água; Res Sólidos","100",,,,"0.36",,"17.05",,"0.38","18.18"
"240020","Açu","RN","2011","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240020","Açu","RN","2007","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240020","Açu","RN","2010","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240020","Açu","RN","1999","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240020","Açu","RN","2014","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24002040] Secretaria Adjunta de Serviços Públicos - SERVIP","Água; Res Sólidos","100",,,,"0.36",,"16.85",,"0.38","17.98"
"240020","Açu","RN","2006","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240020","Açu","RN","2002","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240020","Açu","RN","2015","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24002040] Secretaria Adjunta de Serviços Públicos - SERVIP","Água; Res Sólidos","100",,,,"0.35",,"16.85",,"0.38","17.98"
"240020","Açu","RN","2000","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240020","Açu","RN","2008","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24002040] Secretaria Adjunta de Serviços Públicos - SERVIP","Água; Res Sólidos",,,,,,,,,,
"240020","Açu","RN","2004","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240020","Açu","RN","2005","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240020","Açu","RN","2009","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240020","Açu","RN","2003","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240030","Afonso Bezerra","RN","2015","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24003040] SECRETARIA DE OBRAS E SERVIÇOS URBANOS - SOSUR","Água e Esgoto; Res Sólidos","0",,"146.21","0.13","0.84","19.38","16.67","0.03","0.67","13.33"
"240030","Afonso Bezerra","RN","2011","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,
"240030","Afonso Bezerra","RN","2006","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,
"240030","Afonso Bezerra","RN","2012","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,
"240030","Afonso Bezerra","RN","2007","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,
"240030","Afonso Bezerra","RN","1995","","",,,,,,,,,,
"240030","Afonso Bezerra","RN","2010","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,
"240030","Afonso Bezerra","RN","2005","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,
"240030","Afonso Bezerra","RN","2014","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24003040] SECRETARIA DE OBRAS E SERVIÇOS URBANOS - SOSUR","Água e Esgoto; Res Sólidos","0",,"72.4","0.29","0.67","19.19","15.38","0.06","1.01","23.08"
"240030","Afonso Bezerra","RN","1996","","",,,,,,,,,,
"240030","Afonso Bezerra","RN","2001","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,
"240030","Afonso Bezerra","RN","2000","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,
"240030","Afonso Bezerra","RN","2013","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,
"240030","Afonso Bezerra","RN","2009","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,
"240030","Afonso Bezerra","RN","2002","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,
"240030","Afonso Bezerra","RN","1997","","",,,,,,,,,,
"240030","Afonso Bezerra","RN","2008","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,
"240030","Afonso Bezerra","RN","1999","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,
"240030","Afonso Bezerra","RN","2003","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,
"240030","Afonso Bezerra","RN","2004","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,
"240030","Afonso Bezerra","RN","1998","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,
"240040","Água Nova","RN","1996","","",,,,,,,,,,
"240040","Água Nova","RN","1997","","",,,,,,,,,,
"240040","Água Nova","RN","1995","","",,,,,,,,,,
"240040","Água Nova","RN","2000","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240040","Água Nova","RN","1999","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240040","Água Nova","RN","2001","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240040","Água Nova","RN","2015","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24004040] SECRETARIA MUNICIPAL DE INFRA - ESTRUTUTA E SERVIÇOS URBANOS - SEMISU","Água; Res Sólidos",,,,,"0",,"0",,"0.97","28.57"
"240040","Água Nova","RN","1998","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240040","Água Nova","RN","2002","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240040","Água Nova","RN","2003","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240040","Água Nova","RN","2011","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24004040] SECRETARIA MUNICIPAL DE INFRA - ESTRUTUTA E SERVIÇOS URBANOS - SEMISU","Água; Res Sólidos","0",,,,"2.08",,"26.67",,"2.08","26.67"
"240040","Água Nova","RN","2005","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240040","Água Nova","RN","2014","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24004040] SECRETARIA MUNICIPAL DE INFRA - ESTRUTUTA E SERVIÇOS URBANOS - SEMISU","Água; Res Sólidos",,,,,"0","2.09","0",,"0.98","28.57"
"240040","Água Nova","RN","2010","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240040","Água Nova","RN","2009","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240040","Água Nova","RN","2012","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240040","Água Nova","RN","2006","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240040","Água Nova","RN","2007","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240040","Água Nova","RN","2008","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240040","Água Nova","RN","2004","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240040","Água Nova","RN","2013","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240050","Alexandria","RN","2005","[24005011] Serviço Autônomo de Água e Esgoto de Alexandria - SAAE","Água",,,,,,,,,,
"240050","Alexandria","RN","2013","[24005011] Serviço Autônomo de Água e Esgoto de Alexandria - SAAE","Água",,,,,,,,,,
"240050","Alexandria","RN","2014","[24005011] Serviço Autônomo de Água e Esgoto de Alexandria - SAAE; [24005040] PREFEITURA MUNICIPAL DE ALEXANDRIA - RN","Água e Esgoto; Res Sólidos","50","53.85",,"0.87","2.97",,"52.83","0.8","1.06","18.87"
"240050","Alexandria","RN","2012","[24005011] Serviço Autônomo de Água e Esgoto de Alexandria - SAAE; [24005040] PREFEITURA MUNICIPAL DE ALEXANDRIA - RN","Água; Res Sólidos",,"53.85",,,,,,"0.83",,
"240050","Alexandria","RN","2006","[24005011] Serviço Autônomo de Água e Esgoto de Alexandria - SAAE","Água",,,,,,,,,,
"240050","Alexandria","RN","2011","[24005011] Serviço Autônomo de Água e Esgoto de Alexandria - SAAE","Água",,,,,,,,,,
"240050","Alexandria","RN","2015","[24005011] Serviço Autônomo de Água e Esgoto de Alexandria - SAAE","Água e Esgoto",,,,,,,,,,
"240050","Alexandria","RN","2007","","",,,,,,,,,,
"240050","Alexandria","RN","2004","[24005011] Serviço Autônomo de Água e Esgoto de Alexandria - SAAE","Água",,,,,,,,,,
"240050","Alexandria","RN","2009","[24005011] Serviço Autônomo de Água e Esgoto de Alexandria - SAAE","Água",,,,,,,,,,
"240050","Alexandria","RN","2010","[24005011] Serviço Autônomo de Água e Esgoto de Alexandria - SAAE","Água",,,,,,,,,,
"240050","Alexandria","RN","1998","","",,,,,,,,,,
"240050","Alexandria","RN","1996","","",,,,,,,,,,
"240050","Alexandria","RN","2003","[24005011] Serviço Autônomo de Água e Esgoto de Alexandria - SAAE","Água",,,,,,,,,,
"240050","Alexandria","RN","2008","[24005011] Serviço Autônomo de Água e Esgoto de Alexandria - SAAE","Água",,,,,,,,,,
"240050","Alexandria","RN","1999","[24005011] Serviço Autônomo de Água e Esgoto de Alexandria - SAAE","Água e Esgoto",,,,,,,,,,
"240050","Alexandria","RN","2002","[24005011] Serviço Autônomo de Água e Esgoto de Alexandria - SAAE","Água",,,,,,,,,,
"240050","Alexandria","RN","2000","[24005011] Serviço Autônomo de Água e Esgoto de Alexandria - SAAE","Água",,,,,,,,,,
"240050","Alexandria","RN","1997","","",,,,,,,,,,
"240050","Alexandria","RN","1995","","",,,,,,,,,,
"240050","Alexandria","RN","2001","[24005011] Serviço Autônomo de Água e Esgoto de Alexandria - SAAE","Água",,,,,,,,,,
"240060","Almino Afonso","RN","2001","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240060","Almino Afonso","RN","1995","","",,,,,,,,,,
"240060","Almino Afonso","RN","1997","","",,,,,,,,,,
"240060","Almino Afonso","RN","2010","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240060","Almino Afonso","RN","1998","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240060","Almino Afonso","RN","2002","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240060","Almino Afonso","RN","1996","","",,,,,,,,,,
"240060","Almino Afonso","RN","2000","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240060","Almino Afonso","RN","2014","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24006040] PREFEITURA MUNICIPAL DE ALMINO AFONSO - PMAA","Água; Res Sólidos","38.46","38.4","23.92","0.26","3.7","10.05","37.14","0.3","1.14","11.43"
"240060","Almino Afonso","RN","1999","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240060","Almino Afonso","RN","2006","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240060","Almino Afonso","RN","2009","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
"240060","Almino Afonso","RN","2007","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,
